method,function_name,target,success_rate,validation_rate,avg_generation,avg_evaluations,median_evaluations,avg_runtime,median_runtime,avg_best_fitness,total_runs
GA_ADAPTIVE,triangle_type,invalid_side,100.0,100.0,1.6333333333333333,210.66666666666666,240.0,0.0008880736000719,0.0010501875076442502,0.0,30
GA_ADAPTIVE,triangle_type,isosceles,100.0,100.0,2.533333333333333,282.6666666666667,240.0,0.00168087373458542,0.0013859789978596,0.0,30
GA_ADAPTIVE,triangle_type,not_triangle,100.0,100.0,0.0,80.0,80.0,0.00019459873340863667,0.00019412500114404999,0.0,30
GA_ADAPTIVE,triangle_type,scalene,100.0,100.0,0.0,80.0,80.0,0.0002532207993984133,0.0002530204947106,0.0,30
GA_ADAPTIVE,username_category,empty,100.0,100.0,0.0,80.0,80.0,0.00022259716837041334,0.0002218329973402,0.0,30
GA_ADAPTIVE,username_category,medium_username,100.0,100.0,0.0,80.0,80.0,0.00025454026666309,0.00025429199740750004,0.0,30
GA_ADAPTIVE,username_category,starts_with_digit,100.0,100.0,0.0,80.0,80.0,0.00022670409865284665,0.00022539600468005002,0.0,30
GA_ADAPTIVE,username_category,strong_username,0.0,0.0,0.0,8080.0,8080.0,0.04454018183217457,0.0445169159938814,1.0,30
GA_ADAPTIVE,username_category,too_short,100.0,100.0,0.0,80.0,80.0,0.00022773626648505668,0.0002264584982185,0.0,30
GA_ADAPTIVE,username_category,weak_username,100.0,100.0,0.0,80.0,80.0,0.00025752496730997336,0.00025714599905765,0.0,30
